name,2_1_1,2_1_2,2_1_3,2_1_4,2_1_5,2_4_1,2_4_2,2_4_3,2_4_4,2_4_5,FC_4
Serpind1,-0.078185229,-0.223488933,-0.233434553,-0.209253706,-0.249465835,-0.245295904,0.288896205,-0.171623381,-0.198858629,-0.524090218,0.037114597
Serpinf1,-0.690100533,-0.69784728,-0.910675149,-0.559644945,-0.518665591,-1.318949857,-1.08855478,-1.170505279,-1.38068062,-1.505093662,-1.276447555
Serpinf2,0.236162799,0.25427491,0.215395126,0.581433419,0.319463717,0.838189796,0.175931534,-0.294728029,-0.060367379,0.347863411,-0.196942357
Serping1,-0.833689942,-0.624545153,-0.821541303,-0.536465152,-0.253719416,-1.138889484,0.205779736,0.022324989,0.036383601,-0.021836348,0.758200395
Sh3d21,0.658790898,0.733995995,0.412802139,0.507426851,1.074357638,-0.153163672,0.77999542,1.062334185,0.58309729,0.85062071,-0.020849938
Spp2,0.050669481,0.203213455,0.197850976,-0.007994904,0.131853646,-0.006945728,-0.877240052,-1.14951968,-0.577667538,-1.10874493,-1.643972651
Tcn2,-0.835302928,-0.88930806,-1.121134292,-0.891321074,-0.300094404,-1.370938459,-0.532532286,-1.161049721,-1.211665895,-1.20667247,-0.661961945
Tfrc,-0.281670335,-0.332189331,-0.355523465,-0.133864914,-0.307606047,0.260171869,-0.416745561,-0.063864559,-0.236841224,-0.541141252,0.108472237
Thbs1,-0.430116854,-0.139505932,-0.569697424,-0.262248969,-1.586331084,0.24234643,-0.138249453,-0.182226836,-0.070112398,-0.083313263,1.008672215
Thbs4,-0.077472093,-0.160935896,0.45535268,-0.695603687,-0.798592182,-1.790158246,-1.027466834,-1.583697096,-1.522499259,-0.866316786,-2.094967227
Tns4,0.264504145,0.35215538,0.296438989,0.645997295,-0.550036346,-0.947134635,-1.209233676,-0.435474296,-0.435205913,-1.557232549,-2.117832496
Ttr,0.014667752,0.095722559,1.101002393,-0.318639695,-0.109533501,0.07740499,0.361432839,0.274062187,0.264247389,-0.829294828,-0.200603372
Vcp,-1.404183678,-0.647239717,-0.821008674,-1.388543548,-0.392091787,-0.479121256,-0.291589435,-0.403790396,-0.362414089,-0.545175711,0.864243072
Vps4a,0.902375028,0.628407245,0.671013109,0.633306877,0.426165248,-0.671522507,-1.276756637,-0.88848014,-0.849339907,-1.080822165,-3.003119304
Vtn,0.836667916,0.554651227,0.492566061,0.380197153,0.447259294,0.681913123,0.697408516,0.886963748,0.546009496,0.382878676,0.25463361
Vwf,0.734964262,1.041259391,0.958230624,0.762930427,0.664737315,0.52532065,0.763003494,0.743063196,0.677268993,0.404987419,-0.289712249
