name,2_1_1,2_1_2,2_1_3,2_1_4,2_1_5,2_6_1,2_6_2,2_6_3,2_6_4,2_6_5,FC_6
Serpind1,-0.078185229,-0.223488933,-0.233434553,-0.209253706,-0.249465835,-1.380659364,-0.769979609,-0.317763754,-0.486462084,-0.277337346,-0.776619156
Serpinf1,-0.690100533,-0.69784728,-0.910675149,-0.559644945,-0.518665591,-1.159084985,-0.609662823,-1.345530647,-1.357328472,-1.024372212,-0.806524622
Serpinf2,0.236162799,0.25427491,0.215395126,0.581433419,0.319463717,0.082837378,-0.940854485,-0.10524218,-0.012145266,0.047836388,-0.81643049
Serping1,-0.833689942,-0.624545153,-0.821541303,-0.536465152,-0.253719416,-0.05305066,-0.734194248,-0.326399551,-0.052752665,-0.056665922,0.509104532
Sh3d21,0.658790898,0.733995995,0.412802139,0.507426851,1.074357638,-0.628150484,1.581532271,0.816222051,0.756553068,0.749277555,0.058615732
Spp2,0.050669481,0.203213455,0.197850976,-0.007994904,0.131853646,-1.240492316,-0.367260354,-1.034765247,-1.355747049,-0.945133001,-1.816633494
Tcn2,-0.835302928,-0.88930806,-1.121134292,-0.891321074,-0.300094404,-0.431910484,-0.67637333,-0.831281947,-0.897837793,-0.770660607,0.012542294
Tfrc,-0.281670335,-0.332189331,-0.355523465,-0.133864914,-0.307606047,-0.490177195,-0.483235891,-1.256811324,-0.58869952,-0.466623791,-0.669752418
Thbs1,-0.430116854,-0.139505932,-0.569697424,-0.262248969,-1.586331084,0.014366149,0.381657987,0.217688248,-0.049797964,-0.168365993,1.076491963
Thbs4,-0.077472093,-0.160935896,0.45535268,-0.695603687,-0.798592182,-1.154791823,-0.859427124,-1.014236617,-0.747313128,-1.426950248,-1.317524144
Tns4,0.264504145,0.35215538,0.296438989,0.645997295,-0.550036346,-0.688589725,-1.033866007,-0.939396918,-1.421398828,-0.374275387,-1.781470991
Ttr,0.014667752,0.095722559,1.101002393,-0.318639695,-0.109533501,0.513384995,-0.916644203,0.273174176,0.374296116,0.317407186,-0.040786577
Vcp,-1.404183678,-0.647239717,-0.821008674,-1.388543548,-0.392091787,-1.112280075,-1.176124398,-0.470958424,-0.47369347,-0.415314919,0.190800162
Vps4a,0.902375028,0.628407245,0.671013109,0.633306877,0.426165248,-1.221694396,-0.773491406,-0.964071289,-1.181228299,-1.382482086,-2.831804495
Vtn,0.836667916,0.554651227,0.492566061,0.380197153,0.447259294,0.384859023,0.764543652,0.465520741,0.603571336,0.699576592,0.151272189
Vwf,0.734964262,1.041259391,0.958230624,0.762930427,0.664737315,0.210174474,0.75619434,0.727791207,0.679254743,0.685601964,-0.240927371
