name,2_1_1,2_1_2,2_1_3,2_1_4,2_1_5,2_5_1,2_5_2,2_5_3,2_5_4,2_5_5,FC_5
Serpind1,-0.078185229,-0.223488933,-0.233434553,-0.209253706,-0.249465835,-0.570629431,-0.835105722,-0.891751584,-0.195518952,-0.244564997,-0.645423742
Serpinf1,-0.690100533,-0.69784728,-0.910675149,-0.559644945,-0.518665591,-1.249232796,-1.093053356,-1.030757526,-1.310765509,-0.650901232,-0.825369626
Serpinf2,0.236162799,0.25427491,0.215395126,0.581433419,0.319463717,0.085516424,0.096973513,0.209159249,0.176889906,-0.131145762,-0.336258369
Serping1,-0.833689942,-0.624545153,-0.821541303,-0.536465152,-0.253719416,0.084175677,0.110952934,0.094687789,0.009101001,0.101129447,1.047296044
Sh3d21,0.658790898,0.733995995,0.412802139,0.507426851,1.074357638,1.145457236,0.504062823,1.125359435,1.237562373,1.175213063,0.736226787
Spp2,0.050669481,0.203213455,0.197850976,-0.007994904,0.131853646,-1.071391668,-1.122299804,-1.08570255,-0.637409868,-1.168418317,-1.914631268
Tcn2,-0.835302928,-0.88930806,-1.121134292,-0.891321074,-0.300094404,-0.54468598,-0.797370926,-1.182630168,-0.744339885,-0.595504647,-0.127265755
Tfrc,-0.281670335,-0.332189331,-0.355523465,-0.133864914,-0.307606047,-0.353645199,-0.241000682,-0.228980935,-0.178708082,-0.330786691,-0.034363909
Thbs1,-0.430116854,-0.139505932,-0.569697424,-0.262248969,-1.586331084,0.192414169,0.255846152,0.203116801,0.300469762,0.185701198,1.313155173
Thbs4,-0.077472093,-0.160935896,0.45535268,-0.695603687,-0.798592182,-1.024181738,-0.946251224,-1.246004077,-1.313140169,-1.290629562,-1.575542223
Tns4,0.264504145,0.35215538,0.296438989,0.645997295,-0.550036346,-0.733936864,-0.998931682,-0.893002925,-1.431013582,-0.754155427,-1.93587246
Ttr,0.014667752,0.095722559,1.101002393,-0.318639695,-0.109533501,0.487141605,0.588258573,0.461093558,0.347239453,0.138279727,0.487580308
Vcp,-1.404183678,-0.647239717,-0.821008674,-1.388543548,-0.392091787,-0.711347515,-0.20455992,-0.086902484,0.20242374,-0.684144721,0.884852817
Vps4a,0.902375028,0.628407245,0.671013109,0.633306877,0.426165248,-0.978743828,-1.087198067,-1.510912214,-0.924256114,-0.985085296,-2.853134531
Vtn,0.836667916,0.554651227,0.492566061,0.380197153,0.447259294,0.315378529,0.147213731,0.434354984,0.228799025,0.455692052,-0.273977131
Vwf,0.734964262,1.041259391,0.958230624,0.762930427,0.664737315,0.482343966,0.40024018,0.283982127,0.665228449,0.655356058,-0.393960285
