name,2_1_1,2_1_2,2_1_3,2_1_4,2_1_5,2_2_1,2_2_2,2_2_3,2_2_4,2_2_5,FC_2
Serpind1,-0.078185229,-0.223488933,-0.233434553,-0.209253706,-0.249465835,-0.317301569,-0.391220675,-0.665159553,-0.446327654,-1.086700629,-0.759150849
Serpinf1,-0.690100533,-0.69784728,-0.910675149,-0.559644945,-0.518665591,-1.066586618,-0.16190952,-0.739344096,-0.481574978,-1.437191994,-0.3072356
Serpinf2,0.236162799,0.25427491,0.215395126,0.581433419,0.319463717,0.24625965,0.313533722,-1.142698682,0.186977955,-0.182411236,-0.813632645
Serping1,-0.833689942,-0.624545153,-0.821541303,-0.536465152,-0.253719416,-0.199283274,-0.038392244,0.14425999,-0.795620989,-0.103427332,0.697465795
Sh3d21,0.658790898,0.733995995,0.412802139,0.507426851,1.074357638,0.869126483,1.037142101,1.000677043,1.222341485,0.927239076,0.699063583
Spp2,0.050669481,0.203213455,0.197850976,-0.007994904,0.131853646,-1.368458345,0.138463176,-1.055182169,-0.783576058,-0.891587929,-1.715184198
Tcn2,-0.835302928,-0.88930806,-1.121134292,-0.891321074,-0.300094404,-0.989316981,-0.262266052,-0.84562258,-0.866055182,-0.752350496,-0.008385071
Tfrc,-0.281670335,-0.332189331,-0.355523465,-0.133864914,-0.307606047,-0.309718741,-0.338922871,0.206584636,-0.868105795,-0.52398008,-0.191289014
Thbs1,-0.430116854,-0.139505932,-0.569697424,-0.262248969,-1.586331084,0.184177361,0.087128,0.106888812,0.137896251,-0.029624022,1.263977945
Thbs4,-0.077472093,-0.160935896,0.45535268,-0.695603687,-0.798592182,-1.435640845,-1.234122295,-0.758531949,-0.873798179,-1.406544173,-1.669331002
Tns4,0.264504145,0.35215538,0.296438989,0.645997295,-0.550036346,-1.321054828,-0.132895294,-1.081054523,-1.044535866,-0.807026873,-2.00512013
Ttr,0.014667752,0.095722559,1.101002393,-0.318639695,-0.109533501,0.339268594,0.013426752,0.760576595,0.709028154,0.445321519,0.619829146
Vcp,-1.404183678,-0.647239717,-0.821008674,-1.388543548,-0.392091787,0.015173832,0.074378186,-0.483752178,-0.554374146,-0.405631029,1.110806764
Vps4a,0.902375028,0.628407245,0.671013109,0.633306877,0.426165248,-1.357332366,-1.057379683,-1.11171111,-0.999040316,-0.856963016,-3.17242877
Vtn,0.836667916,0.554651227,0.492566061,0.380197153,0.447259294,0.680671774,0.802125366,0.355275449,-0.067206126,0.563108013,-0.074532257
Vwf,0.734964262,1.041259391,0.958230624,0.762930427,0.664737315,0.517872377,0.578056024,0.548913055,0.621748952,0.686056658,-0.342306654
